x,f_hz,V_real,V_imag
0.2,10731.5,-2.39612671928971e-07,1.1442231773386024e-06
0.2,10731.75,-8.346479063938066e-07,3.1488077287696086e-07
0.2,10732.0,3.4791570146701556e-07,1.3081626539625381e-06
0.2,10732.25,9.391145334677697e-07,-5.65693074263795e-07
0.2,10732.5,-5.463498163329891e-07,-3.669556622225608e-07
0.2,10732.75,-7.799680362143661e-07,-9.545842931816437e-07
0.2,10733.0,-6.455990490966053e-07,-3.3048827936786624e-08
0.2,10733.25,5.78486877844694e-07,-1.027512541012602e-06
0.2,10733.5,1.3256662936269699e-06,6.393651478610795e-07
0.2,10733.75,3.1135262456748614e-06,4.3972191444016446e-07
0.2,10734.0,1.2555429475039847e-06,4.0014221395655967e-07
0.2,10734.25,1.857083494991243e-06,4.838122813153917e-07
0.2,10734.5,-3.053738016533239e-06,-8.544833111364689e-07
0.2,10734.75,-1.5691576858881793e-06,-8.656424206578824e-07
0.2,10735.0,-1.3818904217830832e-06,-4.205873247011299e-07
0.2,10735.25,-2.1772823995953143e-06,-9.738779715520596e-07
0.2,10735.5,-8.050272799248503e-07,6.284617987393596e-07
0.2,10735.75,1.027708029163263e-06,-8.370296820886293e-08
0.2,10736.0,-5.847491975347182e-07,-3.2944733441670177e-07
0.2,10736.25,-3.498525580492141e-07,-9.153821730149619e-07
0.2,10736.5,-1.0867784374412666e-07,-6.682898487639897e-07
0.2,10736.75,-1.141064159149708e-06,-4.71035459658481e-07
0.2,10737.0,-9.270900529262927e-07,-5.894002838970383e-07
0.2,10737.25,-6.581196199095569e-07,-8.853734443426261e-07
0.2,10737.5,-5.320281046861975e-07,4.992347938912028e-07
0.2,10737.75,4.030711995199159e-07,1.961253081769565e-06
0.2,10738.0,-1.8172688805647244e-07,-5.349070976957917e-07
0.2,10738.25,3.8002991031244916e-07,-5.549269269902255e-07
0.2,10738.5,-2.6900594402830017e-07,1.2066124609687716e-06
0.2,10738.75,1.3587063952170819e-06,-1.4658760393343718e-06
0.2,10739.0,-8.201816405656169e-07,-1.9548555242125965e-06
0.2,10739.25,-4.1583749553864447e-07,7.463192962475636e-07
0.2,10739.5,-8.825142225573701e-07,9.785478385364426e-07
0.2,10739.75,-3.747944141958359e-08,4.551216203796451e-07
0.2,10740.0,-7.806697362975698e-07,-2.162515672085451e-07
0.2,10740.25,2.4171574516886524e-06,4.1618560861234127e-07
0.2,10740.5,6.635246613268367e-07,-6.773481196829431e-07
0.2,10740.75,-2.4335166192604827e-07,-1.0939850729439834e-06
0.2,10741.0,1.6588355917001972e-06,-7.452056529022724e-07
0.2,10741.25,-3.700362569731396e-07,1.1756857982150067e-07
0.2,10741.5,-1.7895931389056004e-07,7.159142561140895e-07
0.2,10741.75,1.5862965991818711e-06,-6.618082393902121e-07
0.2,10742.0,1.49958838285972e-06,-6.423684998244725e-07
0.2,10742.25,1.3288516075265119e-06,-1.0605086082988626e-06
0.2,10742.5,-1.2634766746128742e-06,1.1012377914907325e-06
0.2,10742.75,1.7599411174878167e-06,-7.767517319976609e-07
0.2,10743.0,-1.1565759457745449e-06,1.8197899181288312e-06
0.2,10743.25,5.544046068414962e-07,-4.1833961504412433e-07
0.2,10743.5,1.2416010371520837e-06,1.129371359438335e-06
0.2,10743.75,4.1525989149567325e-07,-3.735174297808683e-07
0.2,10744.0,1.0486928745570125e-06,8.21710210241394e-07
0.2,10744.25,7.794492989449717e-07,8.407462802801295e-07
0.2,10744.5,-6.412583395395067e-07,-1.0367199719751646e-07
0.2,10744.75,-8.654387675807245e-07,-2.001922507769849e-06
0.2,10745.0,1.8290860542535443e-06,-1.1650431986537664e-07
0.2,10745.25,9.96616651821634e-07,-3.008329167523707e-06
0.2,10745.5,7.04079245170106e-07,2.7906681151313086e-07
0.2,10745.75,5.5994077061042e-07,-5.826077287799382e-07
0.2,10746.0,3.4818252943989054e-06,-7.988410393418815e-07
0.2,10746.25,-1.956024974518078e-06,-1.0090321429348757e-06
0.2,10746.5,-1.4905934235853182e-07,-1.8283679963848563e-06
0.2,10746.75,-5.166161454647047e-07,-1.9576604491620077e-06
0.2,10747.0,3.154041080081723e-07,-9.680569699025782e-07
0.2,10747.25,4.4888925957672404e-07,-8.564940287475736e-07
0.2,10747.5,2.183519805494076e-06,-9.146472884598466e-08
0.2,10747.75,-3.9075517423934833e-07,-1.2318950778848539e-06
0.2,10748.0,1.357699348019663e-07,-1.7669806619527924e-06
0.2,10748.25,5.307295057870141e-07,-7.895053508799023e-07
0.2,10748.5,-2.1249527282841355e-07,-6.734845745728028e-07
0.2,10748.75,1.7922184125582724e-07,-1.415245248739943e-06
0.2,10749.0,1.5752368285005644e-06,-9.461162371657999e-07
0.2,10749.25,2.646718837336696e-07,-3.6445955102969934e-07
0.2,10749.5,6.251140774369755e-07,-1.2580851055770246e-06
0.2,10749.75,-1.972422056417094e-06,-1.589907762871442e-06
0.2,10750.0,4.148039305447734e-07,-2.6025127946875433e-07
0.2,10750.25,-2.473262369730606e-07,1.2652498219173432e-06
0.2,10750.5,5.144447777520876e-07,-1.324781332094264e-06
0.2,10750.75,-3.172067249283117e-07,-1.3452957818389553e-06
0.2,10751.0,1.389283157157826e-06,-8.421640285115139e-07
0.2,10751.25,5.701857212774353e-07,7.687546598328532e-07
0.2,10751.5,5.292642740773893e-07,1.4377522372436008e-06
0.2,10751.75,1.2573961264143375e-06,-5.56410499808442e-07
0.2,10752.0,-1.4380462154128526e-06,4.458240636585368e-07
0.2,10752.25,1.0822479763363685e-07,-8.169807301058257e-07
0.2,10752.5,1.739169207423457e-06,1.1628219857910065e-06
0.2,10752.75,6.14776406559165e-07,7.478322953396388e-08
0.2,10753.0,3.2674604479323697e-07,4.21913573953454e-08
0.2,10753.25,-3.487214821600755e-07,1.2124227569418235e-06
0.2,10753.5,1.0957427408645445e-06,-6.104117478067295e-07
0.2,10753.75,1.8596070538219873e-07,-1.9720524165870365e-06
0.2,10754.0,-8.480377523754028e-07,2.1609427108984122e-07
0.2,10754.25,2.4475327170774746e-07,-7.753646812316509e-08
0.2,10754.5,-4.0503113681256835e-07,-1.9796500205636767e-08
0.2,10754.75,1.1423442449607808e-06,5.624661480973117e-07
0.2,10755.0,-9.425644218484817e-07,2.215785036444255e-07
0.2,10755.25,1.1484197111311505e-06,-6.20388728901728e-07
0.2,10755.5,-1.2601312550302024e-07,1.2894711386787264e-07
0.2,10755.75,3.308259790397418e-06,-1.7230450285705105e-06
0.2,10756.0,-3.2641716882157604e-07,-1.077757520863722e-06
0.2,10756.25,-1.1251195184095577e-06,-6.028398128465298e-07
0.2,10756.5,-1.0996268081667332e-06,-7.973963399753871e-07
0.2,10756.75,1.326474770218685e-06,3.713495847402296e-07
0.2,10757.0,-7.013931404998184e-07,1.1691488486614325e-06
0.2,10757.25,-2.4279530826811235e-07,1.1963029794673066e-06
0.2,10757.5,1.5067573136392517e-06,6.191786800514637e-08
0.2,10757.75,3.7705865714186465e-06,-1.7211251567415449e-06
0.2,10758.0,2.9516899319712136e-08,5.411016191552113e-07
0.2,10758.25,-1.2100271736037425e-06,2.3503851271347948e-07
0.2,10758.5,-7.016360626666805e-08,1.0999842416988276e-06
0.2,10758.75,9.77554723763792e-07,-2.3066790366444232e-07
0.2,10759.0,1.385944380978628e-06,-3.799296305311084e-07
0.2,10759.25,6.650463929113902e-07,4.260795282335353e-07
0.2,10759.5,-5.633440731030609e-07,7.223666773595764e-07
0.2,10759.75,1.1566439306492937e-06,-2.72702294984973e-07
0.2,10760.0,-1.2240953175992221e-06,6.132829741257052e-07
0.2,10760.25,1.0890028797861417e-06,-2.789070617375366e-07
0.2,10760.5,1.4581873347975235e-06,-1.9471117227885452e-06
0.2,10760.75,-1.004753086377252e-06,6.195242074109887e-07
0.2,10761.0,-9.00854870544404e-07,-1.5062384061533435e-06
0.2,10761.25,-5.962693987887362e-07,-4.644814495524815e-08
0.2,10761.5,4.921953323483447e-07,-5.039642281811824e-08
0.2,10761.75,8.257935089664945e-07,-8.760381979415895e-08
0.2,10762.0,9.1842544967966e-07,4.4343044712870054e-07
0.2,10762.25,6.784318976158869e-08,-1.6391879275702237e-06
0.2,10762.5,-3.331213022270699e-07,1.256904237050771e-06
0.2,10762.75,4.0899573064352703e-07,6.161153794662948e-07
0.2,10763.0,-1.7965109478863547e-07,9.375633447434353e-07
0.2,10763.25,-4.757643273971382e-07,3.924411756579569e-08
0.2,10763.5,7.878360601303086e-08,1.3032373712609217e-06
0.2,10763.75,-6.122420988061702e-07,7.39252611582061e-07
0.2,10764.0,1.9217403881327388e-07,2.8025764524673866e-07
0.2,10764.25,9.232226125456914e-07,1.4733215437854994e-06
0.2,10764.5,2.2628332257202824e-06,-1.2697468208348487e-06
0.2,10764.75,2.1641548645406867e-06,-5.954072877512912e-07
0.2,10765.0,4.6165651574270805e-08,3.4915860708582944e-07
0.2,10765.25,1.4974358660457588e-06,2.898943454881889e-07
0.2,10765.5,-7.025031939549808e-07,1.6595806867437165e-06
0.2,10765.75,-3.870706351891331e-08,-1.0640165905295222e-07
0.2,10766.0,-2.7886321090537954e-07,4.155891436477243e-07
0.2,10766.25,-6.315235062269843e-07,-1.0908666151597632e-07
0.2,10766.5,1.0594313782256122e-06,-1.101389716208866e-06
0.2,10766.75,3.7876992434575227e-07,-1.6805514217317654e-06
0.2,10767.0,6.606717537502955e-07,5.436692160841047e-07
0.2,10767.25,1.0714698538124014e-06,1.6868057473183062e-06
0.2,10767.5,-1.9148707862130082e-06,-1.7695514496435308e-07
0.2,10767.75,-3.727530465594906e-07,-2.593850965775613e-06
0.2,10768.0,-2.0434027761383596e-06,-6.246046574753989e-07
0.2,10768.25,-1.0531712693003268e-06,-6.112939051077452e-08
0.2,10768.5,1.5411683798198164e-06,1.3103814277353828e-06
0.2,10768.75,3.370836604565025e-07,-1.6043707766903246e-06
0.2,10769.0,4.846866083527767e-08,-3.153285806566117e-06
0.2,10769.25,-1.01532616620112e-06,-5.879245293534141e-07
0.2,10769.5,4.7405513527605453e-07,-3.0089905136425657e-06
0.2,10769.75,1.2487728344493488e-06,-9.442151863217626e-07
0.2,10770.0,-1.1436289610344941e-08,-3.2868190968523736e-07
0.2,10770.25,4.830297438985637e-07,1.6332333454603334e-06
0.2,10770.5,2.3274147926398655e-07,-1.247625228398748e-07
0.2,10770.75,1.835631284597544e-06,-1.6662483267743384e-07
0.2,10771.0,-9.036702682805138e-07,2.4238544396076785e-07
0.2,10771.25,1.0630994782329898e-06,-1.4299502351604608e-07
0.2,10771.5,-5.982642830587587e-07,5.068952311858596e-07
0.2,10771.75,-6.455285817844986e-07,-1.3507290915894128e-06
0.2,10772.0,-1.2686647151612825e-06,-9.91163334645492e-07
0.2,10772.25,9.600807130221623e-07,-9.061470302153716e-07
0.2,10772.5,1.1280588445422566e-06,-2.314945222306666e-07
0.2,10772.75,-3.279601861940127e-07,-1.0082165740666807e-06
0.2,10773.0,3.1350611533571907e-07,-4.777179666270845e-07
0.2,10773.25,-9.253837294221448e-07,-8.675900242404439e-09
0.2,10773.5,-8.291789368369652e-07,-1.1577914892563106e-06
0.2,10773.75,3.730655671098356e-08,-1.8340116973164637e-06
0.2,10774.0,-2.516899853507292e-07,-7.026580096120574e-07
0.2,10774.25,-3.961197687350503e-07,1.0629264365626082e-07
0.2,10774.5,1.2846652605378119e-06,-1.669225355666332e-07
0.2,10774.75,-1.6085834558158888e-06,8.011159901224385e-07
0.2,10775.0,6.664554201580148e-07,-5.96515220794106e-07
0.2,10775.25,-4.6755676956163734e-07,-3.3077667260393147e-07
0.2,10775.5,-5.529701979607995e-07,-3.3191288848604313e-07
0.2,10775.75,-3.655704659846594e-07,1.0245704252570098e-06
0.2,10776.0,1.1699095360047604e-06,-1.1349884366209604e-06
0.2,10776.25,-1.1053051395475322e-06,5.894683938065659e-07
0.2,10776.5,4.755866817486488e-07,-7.668562763533404e-07
0.2,10776.75,8.181538353332506e-07,-5.726845542738229e-07
0.2,10777.0,-2.1136639711269686e-07,-8.294391608970997e-07
0.2,10777.25,-3.363952462561254e-07,-7.518317599744651e-08
0.2,10777.5,5.793131851971855e-08,-8.058280611328285e-07
0.2,10777.75,-2.3664910492902968e-07,-2.5121750745182947e-06
0.2,10778.0,1.0979318452594812e-06,-9.86485307847533e-07
0.2,10778.25,2.4102016741934737e-07,-1.8112918896184133e-06
0.2,10778.5,2.4994854044040702e-06,-1.5848740113493028e-06
0.2,10778.75,1.5320569828318445e-06,2.0139847573896506e-07
0.2,10779.0,-7.284719252042867e-07,1.6753672420670908e-06
0.2,10779.25,1.4624386868996095e-06,1.7154448472457838e-06
0.2,10779.5,6.865987275577928e-07,-2.912848532263504e-07
0.2,10779.75,-2.5461645503046067e-07,-7.389404126416817e-07
0.2,10780.0,1.6229987478619456e-06,-3.1510453402349547e-07
0.2,10780.25,-1.358556282313889e-06,2.193903181850273e-07
0.2,10780.5,8.580518909479755e-07,-7.480585916696294e-07
0.2,10780.75,-1.2183779855366163e-06,-8.438951879017801e-07
0.2,10781.0,1.4091820993631002e-07,9.91948259856295e-08
0.2,10781.25,3.741245017428564e-06,-2.256952134601311e-06
0.2,10781.5,8.860589546263651e-07,-1.4434280949931875e-06
0.2,10781.75,4.594262851951667e-07,-1.2368677404012995e-06
0.2,10782.0,-1.3085314964558059e-07,6.512128626178793e-07
0.2,10782.25,7.701363946941508e-07,-7.382848038637699e-07
0.2,10782.5,-9.736493275088553e-08,1.3836657467336184e-06
0.2,10782.75,-3.2104216359525927e-07,-7.804075216790863e-07
0.2,10783.0,-5.474259943964531e-07,-9.513538231971811e-07
0.2,10783.25,-2.464125260351364e-07,-2.6810636740122965e-07
0.2,10783.5,1.6538864106646257e-06,-6.394475624881076e-07
0.2,10783.75,2.3447625047506774e-06,5.795923469047611e-07
0.2,10784.0,1.4802135314415768e-07,2.0494173504039971e-07
0.2,10784.25,8.689653304556707e-07,-5.23899808522892e-07
0.2,10784.5,-4.7004355190882375e-07,-8.278474338109691e-07
0.2,10784.75,5.603941036394405e-07,-1.3315436135679247e-07
0.2,10785.0,8.588474960390407e-07,1.431840876550113e-06
0.2,10785.25,1.7420995531452598e-06,-1.0855333722736788e-06
0.2,10785.5,-2.7180986174294474e-07,1.501622239179439e-07
0.2,10785.75,1.2904219225013724e-06,-4.0055249666146986e-07
0.2,10786.0,1.6417219420970484e-06,-1.339177057277421e-06
0.2,10786.25,-1.110049046688946e-06,4.7054251195768603e-07
0.2,10786.5,3.6502240495892606e-07,4.6029570530912824e-08
0.2,10786.75,-1.0017532644314008e-06,1.6178162914191971e-06
0.2,10787.0,-1.6679503544215415e-06,-5.380345945235835e-07
0.2,10787.25,-3.311230368099379e-07,-1.248180671629879e-06
0.2,10787.5,1.8188686109821486e-06,-1.8041408038356953e-06
0.2,10787.75,-9.455121586495482e-07,9.549623936526103e-07
0.2,10788.0,1.1162233380444522e-06,5.101190800839252e-07
0.2,10788.25,-1.004264258766554e-06,-8.945744948271744e-07
0.2,10788.5,8.916331094458398e-07,1.0300960808944813e-06
0.2,10788.75,1.550934628868804e-06,-1.5394674464947813e-06
0.2,10789.0,-7.623912205863578e-07,6.186439949102652e-07
0.2,10789.25,-1.0316259000626226e-08,6.732269948027837e-07
0.2,10789.5,2.56580867162666e-06,-1.6938661600408774e-06
0.2,10789.75,1.9265414511680537e-06,-6.046885545896987e-07
0.2,10790.0,2.439229257845212e-06,-2.3395917158753572e-07
0.2,10790.25,-9.575730169643998e-07,-1.1179729445830787e-06
0.2,10790.5,1.8498218057531525e-06,-1.560874034121702e-07
0.2,10790.75,3.1779075990375836e-07,8.628910414902532e-07
0.2,10791.0,9.882295770635907e-07,-7.694085428963833e-07
0.2,10791.25,2.6190213822855442e-06,-2.1239897779210002e-07
0.2,10791.5,-1.3117747277596174e-06,3.782609903106036e-07
0.2,10791.75,-1.1231533185742822e-06,-1.648842594753726e-07
0.2,10792.0,1.4480161648356562e-06,8.060452640968136e-07
0.2,10792.25,-7.203936498099151e-07,4.484810915383667e-07
0.2,10792.5,2.1303424867408615e-06,-1.7990303981332752e-07
0.2,10792.75,1.13711114205073e-06,-1.6537755559289958e-06
0.2,10793.0,-2.4771001544518877e-06,3.3179710082226474e-06
0.2,10793.25,-8.768596166552414e-07,1.5502508032724773e-06
0.2,10793.5,1.58792089284999e-07,-1.4227760704500045e-07
0.2,10793.75,-1.713405888668489e-06,-8.453718656710315e-07
0.2,10794.0,1.6196041331824282e-07,1.5996677388765884e-06
0.2,10794.25,-4.4800780162301403e-07,-9.19718058766071e-07
0.2,10794.5,1.489013057665106e-06,-9.966007501514216e-07
0.2,10794.75,7.847529831046777e-07,5.818870798410328e-07
0.2,10795.0,1.2930305393924422e-07,1.5321054387195572e-06
0.2,10795.25,-3.962847731806265e-07,-6.219777995997539e-08
0.2,10795.5,8.464440999522936e-07,2.841855716888165e-07
0.2,10795.75,1.4778476868947063e-06,6.194166758368322e-07
0.2,10796.0,-5.653561131693183e-07,1.7107026451953606e-07
0.2,10796.25,1.2893776320152333e-06,1.8232439523252573e-07
0.2,10796.5,3.0091514326783847e-07,-6.812305978701888e-07
0.2,10796.75,3.635862212834225e-07,-9.701860195316623e-07
0.2,10797.0,1.8791436304014488e-07,-6.211521180619234e-07
0.2,10797.25,1.8668956488547087e-06,-2.851358667233205e-07
0.2,10797.5,1.1772174526519789e-07,2.0112347916750792e-07
0.2,10797.75,-2.1796606715548747e-08,-6.11305730063026e-07
0.2,10798.0,1.4118536138989533e-06,2.8849825417992075e-07
0.2,10798.25,-6.687209835625538e-07,2.3676845507038158e-07
0.2,10798.5,1.1276196333007306e-06,-9.165884123722128e-07
0.2,10798.75,2.060900850564325e-06,-3.5278519534220635e-07
0.2,10799.0,4.965279532884179e-07,-1.3342636195364365e-06
0.2,10799.25,4.3386895317553076e-07,-8.116170071239824e-07
0.2,10799.5,7.033644560757e-07,-8.221083265817906e-07
0.2,10799.75,-2.124997025764958e-06,-1.311534660071759e-06
0.2,10800.0,-1.1815755506532588e-06,2.833597050763599e-07
0.2,10800.25,5.028952505781922e-07,2.1357202972962947e-07
0.2,10800.5,1.0408424071316967e-06,-6.550436458011482e-07
0.2,10800.75,1.4255745889935012e-08,7.744604150292861e-07
0.2,10801.0,7.619512332534331e-07,7.385461065471703e-07
0.2,10801.25,-1.348888625754358e-06,-6.630665509677144e-07
0.2,10801.5,6.950241073484001e-07,2.6367093945953296e-06
0.2,10801.75,-4.6055058412288244e-07,1.9672711278430907e-07
0.2,10802.0,-4.928595034753538e-07,1.1631719755288658e-06
0.2,10802.25,-1.0758048372130739e-07,-7.993672368546759e-08
0.2,10802.5,4.334863528325331e-07,-3.384075806878917e-07
0.2,10802.75,1.7401598703239873e-06,-3.65608978503754e-06
0.2,10803.0,2.1220934933821317e-06,7.480107713437158e-07
0.2,10803.25,2.509579604650975e-07,-5.949742631308035e-07
0.2,10803.5,1.1146755237283557e-06,7.648157363747205e-07
0.2,10803.75,1.6094508278231268e-06,1.070262219407817e-06
0.2,10804.0,-6.193263022224916e-07,5.052929882669883e-07
0.2,10804.25,-3.656245411371402e-07,5.361485781105537e-07
0.2,10804.5,1.4195636373172552e-06,-8.35725752177994e-07
0.2,10804.75,-3.8031725166459745e-06,6.74568410892551e-07
0.2,10805.0,-3.5814607925439335e-07,-7.936320087222217e-07
0.2,10805.25,4.4454101400183585e-07,5.75278114409204e-07
0.2,10805.5,5.646086602009789e-07,-3.1743486924937644e-07
0.2,10805.75,2.075156089523351e-06,2.6026441865683695e-07
0.2,10806.0,1.8732278139476893e-07,-1.4136156296446773e-07
0.2,10806.25,6.621476484987711e-07,-3.46646640630406e-07
0.2,10806.5,-1.2236246271779192e-07,-1.4213000733515176e-06
0.2,10806.75,-4.956680322864987e-07,-5.313017902618988e-07
0.2,10807.0,-9.505094215098696e-07,1.2852197603835559e-06
0.2,10807.25,4.1811191371896673e-07,-4.0813603094694927e-07
0.2,10807.5,-1.6420111257656216e-06,-1.1631449389047374e-06
0.2,10807.75,6.436566715425151e-07,-1.5217119452514176e-06
0.2,10808.0,2.069478004010961e-07,3.3545303395871085e-07
0.2,10808.25,1.1692397255557755e-06,-3.64406924810394e-07
0.2,10808.5,-4.0609720825623567e-07,-2.8377456030317244e-08
0.2,10808.75,4.620425737793937e-08,6.825388103691635e-07
0.2,10809.0,1.0855602334888825e-06,5.238246273269512e-07
0.2,10809.25,1.6709267656872903e-06,1.160038847311221e-07
0.2,10809.5,1.1930689869814274e-06,7.218886980962755e-07
0.2,10809.75,1.7112118419942964e-07,-2.2960907296000806e-06
0.2,10810.0,-2.5246489820563194e-08,-4.175619935681506e-07
0.2,10810.25,7.240608449531971e-08,2.07084173172978e-07
0.2,10810.5,7.094276387174113e-07,-3.648192387573989e-07
0.2,10810.75,-2.013223845763669e-07,2.616683804244096e-07
0.2,10811.0,5.433226676280762e-07,-1.0774714688475809e-07
0.2,10811.25,-4.004066481608596e-07,1.0947498177729867e-06
0.2,10811.5,2.1408577531393133e-06,-5.070469702827675e-07
0.2,10811.75,6.727515989851526e-07,-2.2018214830391917e-07
0.2,10812.0,-1.4574338893415802e-06,4.0279241335072123e-07
0.2,10812.25,-6.785110583077417e-07,5.20027393494576e-07
0.2,10812.5,3.888293822877232e-07,-4.386233601405304e-07
0.2,10812.75,1.4618914973103712e-06,1.3511766042937192e-07
0.2,10813.0,1.3940875533457938e-06,-7.458448639604334e-07
0.2,10813.25,-1.0237647418981636e-06,1.5539405109208515e-06
0.2,10813.5,-5.906929687803482e-07,1.0889309763830243e-06
0.2,10813.75,-3.076447178845455e-07,-3.853886504021622e-07
0.2,10814.0,-1.0938128021732747e-07,1.8038915436367828e-06
0.2,10814.25,-1.2103642427400133e-06,-1.2691065655110322e-06
0.2,10814.5,8.907187962018793e-07,-1.7415971872721314e-06
0.2,10814.75,4.777164606124863e-07,4.5944446123339874e-07
0.2,10815.0,-9.516340724813913e-07,7.945039112418588e-07
0.2,10815.25,8.617901013860824e-07,-3.6663281616266044e-07
0.2,10815.5,7.681352439747411e-07,-2.0645362317669825e-06
0.2,10815.75,2.0139762324342353e-07,8.580786843348558e-07
0.2,10816.0,-1.1197029705386842e-06,6.14626726272983e-07
0.2,10816.25,-1.2775640168013476e-06,-8.129809409637481e-07
0.2,10816.5,9.960988304851316e-07,-3.346101801333403e-06
0.2,10816.75,2.3041570450840606e-06,-4.3278387353679115e-07
0.2,10817.0,-5.747720278527404e-08,4.567083200716691e-08
0.2,10817.25,9.655161820133365e-07,-1.0315657547959898e-06
0.2,10817.5,6.14762923236706e-08,-2.2021633569909704e-06
0.2,10817.75,1.5893550224965225e-07,6.275849321732292e-07
0.2,10818.0,2.04608532526118e-06,-6.666072727143532e-07
0.2,10818.25,6.251901743832419e-07,-1.0846250607964899e-06
0.2,10818.5,1.5456593219123417e-06,4.622598883853371e-07
0.2,10818.75,1.8481645104387136e-07,6.631392028249762e-07
0.2,10819.0,9.890380501417685e-07,4.085054274517438e-07
0.2,10819.25,2.0971348861267584e-06,6.414275616180796e-07
0.2,10819.5,-1.8762169592697825e-06,-2.1343685218597735e-06
0.2,10819.75,-1.6972035860757757e-06,-3.4265839488907667e-07
0.2,10820.0,-1.5768848842175798e-07,-7.592587730580821e-07
0.2,10820.25,-8.093552720888245e-07,-1.7395097308616326e-07
0.2,10820.5,-1.6100763505606218e-07,1.1147078347103798e-06
0.2,10820.75,1.082079341210891e-06,-9.809584129692343e-07
0.2,10821.0,2.894473498853194e-06,1.0317470312950246e-06
0.2,10821.25,3.133351741559563e-07,-1.6176680150880143e-07
0.2,10821.5,-2.0352840059936788e-08,-2.3820675469250636e-06
0.2,10821.75,-6.622952147047391e-07,1.2115061242602047e-06
0.2,10822.0,1.6906810946187504e-06,-8.187923154387901e-07
0.2,10822.25,-2.0711954908382264e-07,-1.9744689949917045e-07
0.2,10822.5,-7.499844026944696e-07,6.587559830869543e-07
0.2,10822.75,1.788605343766715e-06,-1.3310406797578475e-06
0.2,10823.0,-2.156559283044782e-07,1.2814577906631543e-07
0.2,10823.25,1.9187309455473957e-06,-1.617262801752657e-07
0.2,10823.5,2.438117797400457e-07,1.1413888296974529e-06
0.2,10823.75,-4.4689361705245293e-07,-1.2501592268924462e-06
0.2,10824.0,-1.1502510961158505e-06,1.1398154454731222e-06
0.2,10824.25,-1.0367813933040701e-07,-8.37583573436516e-07
0.2,10824.5,7.639053821572172e-07,-7.044014218924693e-07
0.2,10824.75,7.721035048364652e-07,9.30012215443307e-07
0.2,10825.0,-2.503992650123265e-07,-1.319078404124111e-06
0.2,10825.25,1.859477715555888e-06,-9.885559664841568e-08
0.2,10825.5,1.0268336248279286e-06,-3.1679404528185866e-07
0.2,10825.75,1.1212535447080914e-06,-2.610832430623173e-06
0.2,10826.0,-4.4418633608705016e-07,9.246506624773754e-07
0.2,10826.25,-1.801274492086383e-07,1.7515994804372002e-06
0.2,10826.5,-1.3622685585506791e-06,-1.7169650179303316e-07
0.2,10826.75,2.3714751470917586e-07,-2.9548960259332677e-07
0.2,10827.0,-1.5099708163387661e-06,5.202462620858839e-07
0.2,10827.25,3.7560034759328177e-07,-2.2876073909933548e-06
0.2,10827.5,4.272943844130687e-07,-5.938121474755407e-08
0.2,10827.75,1.9441573237237751e-07,1.7415801485854636e-06
0.2,10828.0,1.4716068200055572e-06,1.5517210301089004e-06
0.2,10828.25,-6.260957947170528e-07,-3.5898472400825673e-06
0.2,10828.5,1.5052179882024422e-07,-1.5980959841542866e-07
0.2,10828.75,9.837165454014712e-07,-2.040888657126134e-07
0.2,10829.0,1.2164798633215312e-06,-4.2530411583411705e-07
0.2,10829.25,1.1132672527290813e-06,1.4831054318217862e-06
0.2,10829.5,-1.0644450566275871e-06,-1.2284760391737785e-06
0.2,10829.75,5.128017618662617e-07,4.3839305563598396e-07
0.2,10830.0,5.578748401421703e-07,-2.2616195537839122e-06
0.2,10830.25,-1.1678782205349774e-06,-3.558208014876373e-07
0.2,10830.5,3.203243568676945e-07,6.278318726736396e-07
0.2,10830.75,9.736377053133011e-07,-7.358102975297299e-07
0.2,10831.0,-3.285197195745561e-08,3.6855746963842556e-07
0.2,10831.25,-9.216301649023766e-08,1.8084443551071537e-06
0.2,10831.5,-4.852278595940577e-07,-6.804427816553062e-07
0.2,10831.75,-1.6910934297791811e-06,3.0254378854442374e-06
0.2,10832.0,-4.868709199609674e-08,-4.215996587890154e-07
0.2,10832.25,8.385680132573285e-07,-9.353713984790881e-07
0.2,10832.5,1.3426520698522093e-06,-4.390582107378783e-07
0.2,10832.75,7.77288584346837e-07,1.0248317117421612e-06
0.2,10833.0,3.635039010735378e-07,-7.24130489155486e-07
0.2,10833.25,2.4438014872663836e-06,-1.6905174993076407e-06
0.2,10833.5,2.441436838739071e-06,-7.120941001404728e-07
0.2,10833.75,-2.60938825611387e-06,-6.491203242194235e-07
0.2,10834.0,-1.0610777479772968e-06,2.1863797561957982e-07
0.2,10834.25,1.134293191349787e-06,4.427290046913232e-07
0.2,10834.5,3.7810617460402156e-07,-5.907577078171069e-07
0.2,10834.75,-5.172818167467438e-07,2.1379975992657883e-06
0.2,10835.0,-1.6258175355105761e-06,1.0433631282799833e-06
0.2,10835.25,2.536007963026278e-06,-3.9298787650192726e-07
0.2,10835.5,7.817602450264742e-08,-1.716301199909464e-06
0.2,10835.75,-7.632591927307496e-07,-1.3509820343785658e-06
0.2,10836.0,-5.378946612560108e-07,-4.775235826257756e-07
0.2,10836.25,-9.83308770794115e-07,-7.748219039782167e-07
0.2,10836.5,1.1831269034884161e-07,3.0271453925390113e-07
0.2,10836.75,6.541722199027299e-07,2.382194136350827e-06
0.2,10837.0,7.83292862229984e-07,-7.737968976958831e-07
0.2,10837.25,-4.6535572586190323e-07,-3.6861787095867753e-07
